2025-11-07T19:49:38.225007+0530 | ERROR | core.system_utils | Command failed: which wmctrl - error: 
2025-11-07T21:38:35.702602+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_browser_task_2025-11-07_21-38-35.png
2025-11-07T21:38:35.753032+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:38:35.753660+0530 | INFO | core.browser_manager | Closing shared browser
2025-11-07T21:39:06.222939+0530 | INFO | core.intent_parser | Parsed intent: open_app from 'open file manager'
2025-11-07T21:39:06.223411+0530 | INFO | core.intent_parser | Parsed intent: open_site_template from 'go to Downloads'
2025-11-07T21:39:06.223694+0530 | ERROR | core.intent_parser | Unhandled intent action: open_app
2025-11-07T21:39:06.224927+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:39:06.225612+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:39:06.226243+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:39:06.226839+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:39:06.227378+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:39:06.227760+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:39:06.228135+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:39:06.228526+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:39:06.229817+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:39:06.230259+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:39:06.230639+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:39:06.231014+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:39:06.241283+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:39:06.241611+0530 | INFO | core.logger | {"task": "folder_operations", "status": "started", "ts": "2025-11-07T21:39:06.241568"}
2025-11-07T21:39:06.433092+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "xdg-open /home/vishnu/Downloads"}
2025-11-07T21:39:06.477036+0530 | INFO | core.logger | {"task": "folder_operations", "status": "success", "ts": "2025-11-07T21:39:06.476967"}
2025-11-07T21:39:19.228821+0530 | INFO | core.intent_parser | Parsed intent: open_app_specific from 'open file manager'
2025-11-07T21:39:19.229190+0530 | INFO | core.intent_parser | Parsed intent: open_site_template from 'go to Downloads'
2025-11-07T21:39:19.229489+0530 | ERROR | core.intent_parser | Unhandled intent action: open_app_specific
2025-11-07T21:39:19.230743+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:39:19.231390+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:39:19.231800+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:39:19.232167+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:39:19.232558+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:39:19.232914+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:39:19.233383+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:39:19.233811+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:39:19.234408+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:39:19.234797+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:39:19.235305+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:39:19.235689+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:39:19.244857+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:39:19.245151+0530 | INFO | core.logger | {"task": "folder_operations", "status": "started", "ts": "2025-11-07T21:39:19.245115"}
2025-11-07T21:39:19.268733+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "xdg-open /home/vishnu/Downloads"}
2025-11-07T21:39:19.301467+0530 | INFO | core.logger | {"task": "folder_operations", "status": "success", "ts": "2025-11-07T21:39:19.301392"}
2025-11-07T21:39:29.745339+0530 | INFO | core.intent_parser | Parsed intent: install_app from 'install app firefox'
2025-11-07T21:39:29.746596+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:39:29.747193+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:39:29.748141+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:39:29.748819+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:39:29.749642+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:39:29.750289+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:39:29.750911+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:39:29.751642+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:39:29.752189+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:39:29.752682+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:39:29.753356+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:39:29.754444+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:39:29.754717+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:39:31.104566+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:39:31.105053+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:39:31.120327+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:39:31.120764+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:39:31.121002+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T21:39:31.120962"}
2025-11-07T21:39:31.121193+0530 | INFO | install_app | Opening Ubuntu Software Center
2025-11-07T21:39:31.124788+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "gnome-software &"}
2025-11-07T21:39:34.132923+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T21:39:34.139129+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T21:39:34.139554+0530 | WARNING | install_app | Could not focus software center window, trying alternatives
2025-11-07T21:39:36.143691+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T21:39:37.706183+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 7}
2025-11-07T21:39:38.908257+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:39:41.909021+0530 | INFO | install_app | Looking for firefox in search results
2025-11-07T21:39:41.916250+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_search_results_2025-11-07_21-39-41.png
2025-11-07T21:39:43.118168+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:39:43.820467+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:39:44.526583+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:39:45.228337+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:39:48.229000+0530 | INFO | install_app | Looking for Install button
2025-11-07T21:39:50.433133+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:39:51.142105+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:39:51.846191+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:39:52.554324+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:39:53.258673+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:39:53.960368+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:39:57.961151+0530 | INFO | install_app | Entering password for authentication
2025-11-07T21:39:58.417814+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 5}
2025-11-07T21:39:59.119557+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:40:00.120194+0530 | INFO | install_app | Waiting for installation to complete
2025-11-07T21:40:10.125369+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_installation_final_2025-11-07_21-40-10.png
2025-11-07T21:40:10.159662+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:40:10.160043+0530 | INFO | core.logger | {"task": "install_app", "status": "success", "ts": "2025-11-07T21:40:10.159999"}
2025-11-07T21:40:10.189115+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_install_task_2025-11-07_21-40-10.png
2025-11-07T21:43:09.658025+0530 | INFO | core.intent_parser | Parsed intent: install_app from 'install app Mumble'
2025-11-07T21:43:09.659021+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:43:09.660424+0530 | INFO | tasks | Registered task: open_system_app
2025-11-07T21:43:09.660939+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:43:09.662751+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:43:09.663342+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:43:09.663751+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:43:09.664104+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:43:09.664451+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:43:09.665311+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:43:09.666037+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:43:09.666538+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:43:09.667003+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:43:09.667465+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:43:09.667676+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:43:10.832479+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:43:10.832845+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:43:10.846986+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:43:10.847393+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:43:10.847853+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T21:43:10.847808"}
2025-11-07T21:43:10.848309+0530 | INFO | install_app | Opening Ubuntu App Center
2025-11-07T21:43:10.850343+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "snap-store &"}
2025-11-07T21:43:13.857590+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T21:43:13.866827+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T21:43:13.867822+0530 | WARNING | install_app | Could not focus software center window, trying alternatives
2025-11-07T21:43:15.872458+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T21:43:17.381212+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 6}
2025-11-07T21:43:18.583126+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:43:21.583777+0530 | INFO | install_app | Looking for Mumble in search results
2025-11-07T21:43:21.591478+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_search_results_2025-11-07_21-43-21.png
2025-11-07T21:43:22.792920+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:43:23.494704+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:43:24.196128+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:43:24.897447+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:43:27.898015+0530 | INFO | install_app | Looking for Install button
2025-11-07T21:43:30.099805+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:43:30.801168+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:43:31.502953+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:43:32.205759+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:43:32.908174+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:43:33.610277+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:43:37.611063+0530 | INFO | install_app | Entering password for authentication
2025-11-07T21:43:38.072449+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 5}
2025-11-07T21:43:38.774600+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:43:39.775336+0530 | INFO | install_app | Waiting for installation to complete
2025-11-07T21:43:49.782474+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_installation_final_2025-11-07_21-43-49.png
2025-11-07T21:43:49.812792+0530 | DEBUG | core.logger | Telegram not configured, skipping
2025-11-07T21:43:49.813612+0530 | INFO | core.logger | {"task": "install_app", "status": "success", "ts": "2025-11-07T21:43:49.813551"}
2025-11-07T21:43:49.842493+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_install_task_2025-11-07_21-43-49.png
2025-11-07T21:44:56.405557+0530 | INFO | core.intent_parser | Parsed intent: open_app_specific from 'open file manager'
2025-11-07T21:44:56.406755+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:44:56.407539+0530 | INFO | tasks | Registered task: open_system_app
2025-11-07T21:44:56.408193+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:44:56.408899+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:44:56.409512+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:44:56.410022+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:44:56.410428+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:44:56.410797+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:44:56.411253+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:44:56.411645+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:44:56.412032+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:44:56.412639+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:44:56.413192+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:44:56.426625+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:44:56.426980+0530 | INFO | core.logger | {"task": "open_system_app", "status": "started", "ts": "2025-11-07T21:44:56.426931"}
2025-11-07T21:44:56.427223+0530 | INFO | open_system_app | Trying to open file directly
2025-11-07T21:44:56.429141+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "file &"}
2025-11-07T21:44:58.462634+0530 | INFO | core.logger | {"task": "open_system_app", "status": "success", "ts": "2025-11-07T21:44:58.462564"}
2025-11-07T21:45:33.257028+0530 | INFO | core.intent_parser | Parsed intent: open_app_multiword from 'open file manager'
2025-11-07T21:45:44.789740+0530 | INFO | core.intent_parser | Parsed intent: open_app_multiword from 'open file manager'
2025-11-07T21:45:44.792157+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:45:44.793608+0530 | INFO | tasks | Registered task: open_system_app
2025-11-07T21:45:44.795282+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:45:44.796942+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:45:44.798208+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:45:44.799293+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:45:44.800140+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:45:44.800886+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:45:44.801734+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:45:44.802547+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:45:44.803343+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:45:44.804121+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:45:44.804897+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:45:44.828090+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:45:44.828748+0530 | INFO | core.logger | {"task": "folder_operations", "status": "started", "ts": "2025-11-07T21:45:44.828660"}
2025-11-07T21:45:45.024225+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "xdg-open /home/vishnu"}
2025-11-07T21:45:45.166776+0530 | INFO | core.logger | {"task": "folder_operations", "status": "success", "ts": "2025-11-07T21:45:45.166662"}
2025-11-07T21:46:35.266874+0530 | INFO | core.intent_parser | Parsed intent: install_app from 'install app Mumble'
2025-11-07T21:46:35.267981+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:46:35.268610+0530 | INFO | tasks | Registered task: open_system_app
2025-11-07T21:46:35.269264+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:46:35.269753+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:46:35.270173+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:46:35.270561+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:46:35.270900+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:46:35.271236+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:46:35.271935+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:46:35.272761+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:46:35.273163+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:46:35.273503+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:46:35.273862+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:46:35.274003+0530 | INFO | core.browser_manager | Initializing shared Brave browser instance
2025-11-07T21:46:36.429673+0530 | INFO | core.browser | Browser started: chromium headless=False exec=/usr/bin/brave-browser
2025-11-07T21:46:36.429997+0530 | INFO | core.browser_manager | Shared Brave browser ready
2025-11-07T21:46:36.445718+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:46:36.446118+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:46:36.446355+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T21:46:36.446316"}
2025-11-07T21:46:36.446540+0530 | INFO | install_app | Opening Ubuntu App Center
2025-11-07T21:46:36.448912+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "snap-store &"}
2025-11-07T21:46:39.468071+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T21:46:39.487384+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T21:46:39.488014+0530 | WARNING | install_app | Could not focus software center window, trying alternatives
2025-11-07T21:46:41.491959+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T21:46:43.003576+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 6}
2025-11-07T21:46:44.206253+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:46:47.206884+0530 | INFO | install_app | Looking for Mumble in search results
2025-11-07T21:46:47.212408+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_search_results_2025-11-07_21-46-47.png
2025-11-07T21:46:48.414648+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:46:49.115978+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:46:49.817521+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:46:50.519157+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:46:53.519613+0530 | INFO | install_app | Looking for Install button
2025-11-07T21:46:53.880520+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_install_task_2025-11-07_21-46-53.png
2025-11-07T21:48:52.079372+0530 | INFO | core.intent_parser | Parsed intent: open_app_multiword from 'open file manager'
2025-11-07T21:48:52.080571+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:48:52.082666+0530 | INFO | tasks | Registered task: open_system_app
2025-11-07T21:48:52.083582+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:48:52.085636+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:48:52.086176+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:48:52.087678+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:48:52.088708+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:48:52.089387+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:48:52.089835+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:48:52.091069+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:48:52.092354+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:48:52.093523+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:48:52.094017+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:50:18.304069+0530 | INFO | core.intent_parser | Parsed intent: install_app from 'install app Mumble'
2025-11-07T21:50:18.306337+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:50:18.310141+0530 | INFO | tasks | Registered task: open_system_app
2025-11-07T21:50:18.311331+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:50:18.312334+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:50:18.313199+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:50:18.314051+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:50:18.316530+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:50:18.317934+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:50:18.318827+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:50:18.321826+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:50:18.325559+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:50:18.328688+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:50:18.330082+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:50:18.362109+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:50:18.362624+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:50:18.363182+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T21:50:18.363067"}
2025-11-07T21:50:18.363737+0530 | INFO | install_app | Opening Ubuntu App Center
2025-11-07T21:50:18.367116+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "snap-store &"}
2025-11-07T21:50:21.373000+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T21:50:21.380610+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T21:50:21.386064+0530 | WARNING | install_app | Could not focus software center window, trying alternatives
2025-11-07T21:50:23.397238+0530 | INFO | core.logger | {"action": "hotkey", "window": null, "keys": ["ctrl", "f"]}
2025-11-07T21:50:24.908028+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 6}
2025-11-07T21:50:26.109855+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:50:29.110591+0530 | INFO | install_app | Looking for Mumble in search results
2025-11-07T21:50:29.118404+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/app_search_results_2025-11-07_21-50-29.png
2025-11-07T21:50:30.320869+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:50:31.023301+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:50:31.725382+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "down"}
2025-11-07T21:50:32.427363+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:50:35.430150+0530 | INFO | install_app | Looking for Install button
2025-11-07T21:50:37.632522+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:50:38.334655+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:50:39.036658+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:50:39.738451+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:50:40.440088+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "tab"}
2025-11-07T21:50:41.142522+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:50:45.143565+0530 | INFO | install_app | Entering password for authentication
2025-11-07T21:50:45.601245+0530 | INFO | core.logger | {"action": "type_text", "window": null, "len": 5}
2025-11-07T21:50:46.303822+0530 | INFO | core.logger | {"action": "press", "window": null, "key": "enter"}
2025-11-07T21:50:47.304529+0530 | INFO | install_app | Waiting for installation to complete
2025-11-07T21:50:52.725193+0530 | INFO | core.logger | Screenshot saved (Wayland): /home/vishnu/desktop-automation/logs/screenshots/post_install_task_2025-11-07_21-50-52.png
2025-11-07T21:51:55.115036+0530 | INFO | core.intent_parser | Parsed intent: install_app from 'install app Mumble'
2025-11-07T21:51:55.116234+0530 | INFO | tasks | Registered task: organize_downloads
2025-11-07T21:51:55.116702+0530 | INFO | tasks | Registered task: open_system_app
2025-11-07T21:51:55.117202+0530 | INFO | tasks | Registered task: browser_action
2025-11-07T21:51:55.119943+0530 | INFO | tasks | Registered task: install_app
2025-11-07T21:51:55.120809+0530 | INFO | tasks | Registered task: file_operations
2025-11-07T21:51:55.121197+0530 | INFO | tasks | Registered task: open_browser_and_visit
2025-11-07T21:51:55.121536+0530 | INFO | tasks | Registered task: system_screenshot
2025-11-07T21:51:55.121849+0530 | INFO | tasks | Registered task: wait_seconds
2025-11-07T21:51:55.122208+0530 | INFO | tasks | Registered task: template_action
2025-11-07T21:51:55.122555+0530 | INFO | tasks | Registered task: folder_operations
2025-11-07T21:51:55.122897+0530 | INFO | tasks | Registered task: system_hotkey
2025-11-07T21:51:55.123239+0530 | INFO | tasks | Registered task: window_management
2025-11-07T21:51:55.123585+0530 | INFO | tasks | Registered task: canva_template
2025-11-07T21:51:55.137376+0530 | INFO | core.gui_controller | GUIController initialized for wayland
2025-11-07T21:51:55.137918+0530 | INFO | core.vision_engine | VisionEngine initialized
2025-11-07T21:51:55.138313+0530 | INFO | core.logger | {"task": "install_app", "status": "started", "ts": "2025-11-07T21:51:55.138244"}
2025-11-07T21:51:55.138674+0530 | INFO | install_app | Opening Ubuntu App Center
2025-11-07T21:51:55.140826+0530 | INFO | core.logger | {"action": "system_command", "window": null, "cmd": "snap-store &"}
2025-11-07T21:51:58.147694+0530 | ERROR | core.gui_controller | Failed to focus window Software: Command '['wmctrl', '-a', 'Software']' returned non-zero exit status 1.
2025-11-07T21:51:58.152824+0530 | ERROR | core.gui_controller | Failed to focus window Ubuntu Software: Command '['wmctrl', '-a', 'Ubuntu Software']' returned non-zero exit status 1.
2025-11-07T21:51:58.153173+0530 | WARNING | install_app | Could not focus software center window, trying alternatives
